AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
401653887760,73535525780,64333484500,55436712240,112184732960,229374352860,103975059240,37971525900,239360949000,66562273970,105011196730,235507108100,104638328250,230503736760,181766407830,180675347720,100910958960,73096646480,136973717760,239518725775,42483108180,209533379040,214543869540,31876724700,63576097750,85545381080,88131848320,140912957500,250884156600,402209996500
397409345600,71959685800,65257402700,55417060800,109891984140,228305868960,104173657200,37331217000,237805310250,66888126070,104075321020,233389539100,103672893000,229468833440,183373943970,178625257440,101703164640,73069015920,136399467840,240398231500,42202293290,209102240400,213697057730,31903181550,63647842500,85067884320,87433061440,141656109000,251509720770,398804854500
400235910180,72290281600,65696642500,55148491120,109678705180,228869251380,106195745520,37065428400,239775786000,66948641460,105798520740,233289233200,104415535500,226867589960,185938346860,182101497480,101783388000,73048293000,137457296640,239476844550,42903637150,209533379040,215226782290,32024127150,63432608250,86050425730,88031265360,141284533250,254472919470,396967870000
400958984840,71871526920,66045005100,56268623200,111811494780,230481690720,106773485040,37983607200,239153530500,68205499560,105530575200,233177782200,107683162500,228014374720,186321093560,181432989780,101342159520,73186445800,137547967680,248020614450,42860697730,209174096840,213779007260,32228222850,63729836500,86729940350,87216014000,141084454000,257205647160,397729546500
409138180020,72069884400,66506964200,56707505360,114477481780,232424388720,108524757960,38454777900,244546411500,69574078380,106256838990,236276120000,110208147000,229412892720,188502749750,183037408260,101773360080,74388375160,141567717120,253632698600,43146960530,214994468480,216456025240,31938597900,63965569250,87400272340,88401834160,142513591500,254736314910,397326306000
407861061140,72444559640,67044654300,56137613600,115623856190,234969323100,109319149800,38491021800,244650120750,69392532210,106568094900,237301469200,108054483750,230252003520,187105365010,183527647240,102274756080,74775203000,142685993280,242366649075,43798208400,220168132160,217630635170,32409335400,64549776500,87987960660,88735346080,144371470250,256119140970,399745749000
403607128400,72378440480,67317285900,55711832400,114850719960,233007198120,109319149800,38358127500,243301900500,69415807360,109117429020,235585123800,107311841250,231426758640,185967023710,183081975440,103879223280,74381467520,142383756480,241152093550,43354501060,220383701480,218750612080,32484653400,64601022750,87868586470,87745398000,145371866500,258654322080,398715245500
394263501300,70637302600,65711788700,53890798960,112238052700,225971411280,106304071680,36461363400,236560799250,68177569380,107057211330,233222362600,105851311000,228545811560,181645114000,178669824620,102435202800,73055200640,140419217280,240314469050,42703253190,218802859800,217576002150,31900938900,63125130750,85875955760,85384345360,144743046000,258358002210,387514120500
400264081920,71177275740,65802665900,54113515280,112824569840,226824353040,109680237000,36570095100,239568367500,66398686200,107398110660,236276120000,108500069250,233384683840,183767402000,188831141660,103327584640,73324598600,141695319520,242659817650,43297248500,222323825360,218805245100,32593864500,64375539250,86785036130,87194838640,144228556500,259049415240,387188532630
378252562400,70670362180,65651203900,53366760560,109998623620,222559644240,109553856480,36606339000,236042253000,64785949200,107902048800,233679311700,108574333500,234671320400,177324742000,189633350900,102826189140,72861786720,141091847120,241445262125,43583511300,221820830280,215964328060,32036511300,63576097750,85260719550,85881966320,141598943500,258489699930,384819176640
368157688900,71413920000,65219537200,52705162080,109732024920,224071677360,108308105640,36461363400,235108869750,63864385200,107427754080,230870746500,110109128000,232657454480,176756272000,187627827800,102194430810,72516404720,140488374720,241152093550,43068238260,219808849960,218176965370,31671219000,61177773250,84066977650,85447871440,145514780250,254044901880,387233237460
366730320740,73829520000,66612987600,52685510640,109092188040,224672613600,111142640160,36908371500,225567618750,63919679040,109680654000,210900000000,111099318000,236321571640,178992254000,190123589880,100198876720,73020662440,143294521380,248570699855,43597824440,223186102640,222438340930,31938597900,61536497000,85600476860,86797800640,149487250000,257765362470,390943738350
374374252860,73192680000,65840531400,54179020080,109785344660,225971411280,111955086360,37439948700,221419248750,64288304640,109473150060,208491300000,113277736000,237272563880,179447030000,190390992960,99597202120,73082831200,144591987040,257464628810,43912713520,222251968920,222356391400,31851982200,60696058500,85976964690,86570165520,149315590000,256711780710,393804847470
381379625540,74060100000,66779595800,55312570000,111491576340,227735449920,113002239240,38249395800,222974887500,65864179080,108761707980,212687100000,115728456250,239006726200,182554666000,190301858600,100038430160,74181145960,146734314060,255543874200,44141723760,223329815520,225470473540,32503694300,59999109500,85297450070,87697753440,149687520000,260192733790,399214131900
380586500838,74027160000,68786467300,55102106000,108718949860,229286253120,111828705840,38865542100,227745513000,66320353260,108613490880,212798100000,117139477000,236041868040,184639056000,187850663700,101301946820,74512712680,144682507900,265231158320,44034375210,219880706400,210664925120,32319249480,60255340750,84480196000,88438891040,148199800000,256705512930,399795294690
383325478620,74806740000,69548287270,55582227000,110051943360,229732109040,111937032000,41040176100,227641803750,66702802320,108746886270,215284500000,115753211000,238363407920,185700200000,188742007300,101221723540,72447328320,142872090700,266734357580,44420829990,217437587440,209888396340,32097162860,60819049500,84581204930,89338843840,152262420000,258745208150,393715437810
391609056045,74389500000,70443530850,55694036000,110211902580,232698020160,111702325320,40375704600,230338244250,66403294020,108717242850,215684100000,115852230000,238083704320,185245424000,187503085500,101171583990,71635339050,144441118940,265481691530,44292011730,216216027960,211313598300,32051992700,60962539000,83794286150,88528886320,153435430000,260028242240,391248000000
403731707880,74300955570,69722783900,55772960000,111864814520,235179305280,113742468000,40919363100,230960499750,66864076020,109191537570,221056500000,117634572000,239370340880,185397016000,188126611200,102465184380,71662946850,144290250840,272329599270,44821597910,218659146920,212903246640,32176210640,61505749250,84226357620,88883573600,152949060000,257889852090,392181660000
415615004220,75157893990,69351030210,55687459000,111544896080,236516873040,113453598240,41017162990,231167918250,67306426740,108717242850,224819400000,119055450000,238391378280,185738098000,188527449150,102425072740,72270318450,141816014000,276421641700,45515785200,208886671080,210409143210,32149861380,61423755250,83922988290,89180028640,154236510000,255685665320,395649540000
412339119210,75015070920,69176533580,54641716000,108665630120,233143876080,114121609560,40097875350,229715988750,65712121020,107842761960,221348546220,119254290000,235594342280,181948298000,187992998550,101662951580,72159887250,137863269780,273248221040,45344027520,207665111600,211012113270,31656753800,61208521000,83702356050,87888331680,149916400000,256804207860,389069460000
418186902480,76223573820,69957975010,55417802000,110531821020,236575028160,115331251680,40061587680,231479046000,66200549940,108687599430,224408817660,119850810000,238195585760,182213584000,186879559800,102320150940,73188277800,137983964260,276922708120,45315401240,210323799880,213122508480,31777207560,60962539000,84345866750,90849307000,150288330000,258120140260,394082304880
422373277020,77157416970,71118756940,57206746000,111065018420,239385858960,116992252800,41077642440,234071777250,66983879340,109621367160,226759460940,119105160000,239845837000,180280786000,188126611200,103182343080,74423726850,137802922540,279678573430,46195659350,208096250240,214301040870,32149861380,60388581000,85596116110,92993640700,150717480000,260719106750,400262767520
432444980790,76970648340,71460163390,57607943000,110958378940,238920618000,117461666160,41138121890,234175486500,68403087900,111548189460,224841247320,118856610000,237856551160,182592564000,187414010400,102330176430,74430628800,135720942760,281849861250,45773421720,206371695680,213095100750,32112219580,61700485000,85945450490,92656969950,148915050000,259337377730,402752738080
430518873042,77168403360,71915371990,59054883000,108665630120,238513532160,119285156520,41779204060,235212579000,68803968240,111266576970,225783722220,120049650000,240244105110,186230772000,190175338500,102550737210,74547961950,136595977740,278175374170,45737638870,208599245320,213615847620,32379476360,61710423500,86294784870,93123129450,151404120000,259337377730,405287172400
435382952160,77245308090,71346361240,59396887000,110478501280,239133853440,118844096590,41742916390,238634984250,69237103320,111785336820,227103187080,120546750000,240047483020,188580448000,189106437300,101207321550,74679099000,135751116380,275503019930,45730482300,206443552120,214986234120,32853763040,63760637570,86763628380,92848613300,151947710000,257429275750,407732679200
428746703730,77135444190,71778809410,59160115000,111065018420,239676634560,120068736470,42238847880,235547933600,68106332700,112452313770,225351292560,121093560000,239176728050,185355311040,187592160600,99944109810,75866234400,137259797380,272747154620,45615977180,205509418400,214355856330,32545100280,63250634070,87112962760,92496403900,150803310000,257922750400,404753607280
425179837530,76992621120,71498097440,58285374000,112504651400,238881847920,121023235200,41682436940,236788748000,68363095500,112659817710,226715109180,121789500000,240890149120,185052936960,187725773250,100455409800,76252743600,138751171400,272997687830,46345947320,203717364560,215863281480,32556392820,64168640370,87563420250,92584456250,151318290000,259534767590,400796332640
426841246260,76674015810,71892611560,57923639000,113411086980,238145216400,121239348120,41549382150,236271742000,68606103150,113638050570,224497521180,119701680000,241142948950,187736506920,187903923450,100635868620,76266547500,139415486040,275837064210,46267225050,208327959510,215397350070,32560157000,63638236730,87287629950,92677688150,150345550000,258251733500,400618477600
416628745140,78563674890,72916830910,57581635000,113411086980,242313000000,121509489270,42250943770,237926161200,70848192600,114601461720,225318028740,118508640000,244288902390,189853125480,189373662600,101457958800,76328665050,140864899800,280012617710,47168952870,208540756200,217809230310,33087142200,62965032110,88188544930,93397645600,152119370000,259172886180,405109317360
402539623650,79958946420,73607230620,57219900000,113091168540,238455377040,121869677470,42746875260,240304388800,71347963050,115431477480,225439996080,120298200000,246170856680,193103646840,191155164600,102209870550,76956742500,141106468760,282643216415,47111700310,209675671880,221125565640,33041972040,62842631270,88078228810,94143500800,153349600000,262725903660,405687346240
407916205122,79354694970,73273410980,57075206000,127364862938,237970751040,119708548270,42456573900,240614592400,70825267350,113756624250,226959043860,119005740000,245637168150,192650085720,191912302950,101377754880,76659958650,140019408440,284605726560,46116937080,207476772750,219809994600,32699431660,63383234980,87489876170,93128309000,152205200000,258251733500,403286303200
406679065740,80552211480,75048724520,57660559000,129247049760,239250163680,119906651780,43327477980,242579215200,72526320900,113919663060,231117021360,119502840000,247434855830,197677054800,191377852350,101798825460,76880821050,138871955880,291203101090,46746715240,205419738080,219316655460,32560157000,64097239880,89493952350,95598954350,152634350000,256179139970,407999461760
415755801570,81738741600,74896988320,58094641000,127674117430,241886529120,119078218920,43073464290,243716628400,72856444500,113771445960,230185634400,119701680000,247210144870,197639258040,188750136900,101798825460,77108585400,136516658520,292956833560,46753871810,203575500100,216767736570,32202559900,63811637920,89383636230,94065807550,150889140000,254632919400,411378707520
412686419340,82518775290,74919748750,57943370000,128317507360,244135193760,118555946030,43279094420,244647239200,73695508650,116661679410,231349868100,120049650000,248839299330,200398421520,188571986700,102400354860,77308741950,142918235960,291036078950,46682306110,204142957940,215972912400,31479837340,64127840090,89677812550,94034730250,148972270000,254600021090,412623692800
414276490746,81782687160,74297630330,57680290000,124736802240,242177304720,118087701370,42480765680,246715263200,73058186700,118114206990,229509270060,119651970000,248474144020,202704023880,188171148750,101999335260,76466704050,141046076520,289031813270,46124093650,207831433900,216027727860,31532535860,63526035960,88482721250,93304413700,147255670000,253415681930,409911403440
415014268860,82057346910,75678429750,57187015000,125645339360,243088401600,117475381430,42456573900,244647239200,72173272050,116958113610,228588971040,119552550000,244963035270,201645714600,186745947150,101287525470,76204429950,142918235960,285190304050,45322557810,206483721530,215698835100,31430903000,63607636520,87784052490,92247785500,148457290000,251112800230,408132853040
417839602350,82694557530,75868100000,56700317000,125752226080,243185326800,117943626090,42432382120,243303023600,72773913600,117076687290,228101101680,118921233000,243867569340,202817414160,188126611200,100545639210,76107802650,142404901920,286184085783,44936103030,205987195920,224414493240,31468544800,63301634420,87370367040,93464979750,147026790000,254336834610,406976795280
414356275911,83672346240,75951554910,56687163000,127676187040,245085060720,120104755290,42383998560,244026832000,73681753500,118306889220,230385217320,119701680000,246086590070,206370309600,189507275250,101498060760,77018860050,143793923440,292455767140,45286774960,205774399230,221618904780,31325505960,64607243380,88225316970,93247438650,145396020000,254369732920,410756214880
417651872550,83309795370,75177700290,56884473000,128905384320,243262866960,119330350660,42263039660,244440436800,74676709350,117817772790,230540448480,120646170000,240581171550,206634886920,184385457000,99302478450,76701370350,141529214440,291286612160,45036295010,200596346440,216246989700,31494894060,64617443450,87443911120,92268503700,141819770000,250783817130,409422302080
423875115420,83650373460,76277787740,56831857000,130241468320,242526235440,116430835650,42093697200,244026832000,75355296750,116045634240,232137111840,120347910000,241536193130,210225579120,181579591350,97317431430,76901526900,142133136840,292539278210,44664153370,200383549750,216767736570,31829906080,65953652620,88216123960,93765393650,140417880000,248809918530,409466765840
422143308015,83177958690,75124592620,56430660000,128878662640,237951366000,113603358280,41682436940,241131598400,74314490400,114906213360,230651327880,120695880000,236452107660,206332512840,178105662450,96816156930,76107802650,141015880400,291453634300,44127410620,193148462290,210381735480,31513714960,63883038410,87241664900,92268503700,138701280000,246210952040,402263636720
423067877280,84012924330,76429523940,56647701000,130294911680,240548961360,114900035800,41537286260,244440436800,74993077800,115519747680,231682506300,125468040000,237940817770,205954545240,181757741550,98209700040,76342468950,146300201400,297215898130,45107860710,196836938250,212848431180,31528771680,64056439600,87545034230,93330311450,139216260000,249007308390,406665548960
421744382190,83562482340,75572214410,56509584000,130188024960,238358451840,115890553350,41875971180,244647239200,74131088400,111940797480,228622234860,126064560000,236227396700,204253691040,184474532100,98620745130,75935253900,149289617280,292205233930,44928946460,196198548180,212053607010,31551356760,63607636520,86671698280,93335491000,139731240000,249829766140,403686477040
417802056390,82134251640,74722491690,55523034000,129974251520,235663931280,113675395920,40714765740,241131598400,72581341500,109705779600,224796895560,122783700000,235047664160,200436218280,181045140750,96665774580,74948275050,147145692760,290451501460,44191819750,194921768040,210107658180,30956616320,62985432250,85504186010,91791985100,138186300000,247559782750,398617608400
411560040540,83760237360,75686016560,55246800000,131203448800,233764197360,113711414740,40992971210,241752005600,73214078400,112861098960,225972217200,122535150000,237238596020,202212666000,181668666450,96926437320,75003490650,146753143200,291954700720,44485239120,199390498530,210546181860,30768407320,63158833440,85265167750,92895229250,142964170000,248809918530,401196506480
414705453339,85737787560,77757215690,55674305000,130882788640,235915936800,116791023850,41549382150,246715263200,76116415050,115023077040,228799641900,122236890000,238502595170,205123016520,184429994550,98530515720,76687566450,145515102280,297883986690,44907476750,200454481980,213095100750,31408317920,63821837990,86873944500,93200822700,143736640000,251112800230,406621085200
411963659610,86001460920,77567545440,55115260000,130188024960,237835055760,114954064030,41525190370,245888053600,76795002450,113547673080,227324945880,124324710000,239148639180,205463187360,183405630900,99783701970,76480507950,146330397520,296213765290,45115017280,201234736510,213972148110,31355619400,64954045760,86542996140,94438735150,144566330000,248208358500,405153781120
410752802400,84067856280,77195791750,54931104000,128638167520,235431310800,114900035800,41126026000,243820029600,74878451550,113372377560,226171800120,122833410000,237884640030,202174869240,181668666450,98480388270,76073292900,143612746720,290952567880,44478082550,201589397660,214109186760,30896389440,65209047510,86120117680,93055795300,143564980000,246570019500,402219172960
405674711310,82090306080,76535739280,54727217000,128210620640,232562324880,113441273590,40872012310,242992820000,74213619300,111604814400,223089352800,121590660000,235216197380,201003169680,179887164450,98490413760,75251960850,142676667000,292288745000,43948496370,201660329890,212683984800,30659246100,65107046810,85200816680,92791638250,142763900000,245226581520,399017782240
409218111285,82628639190,77506850960,55996578000,130134581600,235838396640,115800506300,41912258850,244854041600,76029299100,111794717880,225938953380,124225290000,238502595170,204745048920,179976239550,99132045120,76749684000,144639414800,289908679505,44198976320,206270924840,214958826390,31167410400,65433449050,86680891290,94397298750,144881040000,245750850000,406087520080
403666002450,80167687830,77256486230,55161299000,128745054240,233163261120,114900035800,41138121890,243199622400,74699634600,111882365640,224198146800,123877320000,238502595170,200814185880,179664476700,98670872580,76632350850,144790395400,287278080800,44292011730,206341857070,213862517190,30922738700,65076446600,86432680020,93713598150,146111270000,245324881860,402752738080
405496368000,81123503760,78166903430,55194184000,132005099200,234985454880,116142685090,41295368460,245784652400,75245255550,111225007440,225129533760,124772100000,240524993810,203535552600,181178753400,98991688260,77239722450,144337453600,292288745000,44327794580,206838382680,216411436080,31329270140,65657850590,87315208980,94449094250,145081310000,245587016100,406887867760
405280478730,82375952220,78963518480,55608535000,132646419520,235567006080,117583437890,41875971180,251575119600,75263595750,112758843240,227158626780,126586515000,242575481320,204518268360,182292192150,100004262750,77971329150,144186473000,292121722860,44478082550,208540756200,216630697920,31652989620,66994059760,88409177170,95308899550,147484550000,248142824940,408755345680
397048527000,81551972970,77575132250,55411225000,131898212480,233589732000,115854534530,41246984900,247956077600,74076067800,110918240280,223909860360,124275000000,238362150820,202401649800,179976239550,99061866690,77005056150,143673138960,288864791130,44191819750,206412789300,212711392530,30971673040,66565656820,86579768180,94594121650,143193050000,243981443880,404620216000
391264571862,80112755880,75594974840,54720640000,130588850160,228646546800,111622323180,40146258910,240407790000,71256262050,107909000520,218820495900,120223635000,232070243940,198357396480,174275433150,97036717710,75079412100,139838231720,279678573430,43497632460,203114440605,206243168250,30030628040,65076446600,84897447350,92434249300,140074560000,239295794340,395949782800
388131361500,80541225090,75852926380,54668024000,130834689616,230546280720,112973028930,39468889070,241545203200,70724396250,107835960720,216724875240,120273345000,233699398400,196391964960,177081298800,97477839270,75638470050,141921764000,277799574355,43347344490,201873126580,212218053390,29763371260,65178447300,84741166180,92972922500,141676720000,240868599780,397861724480
377843768460,79112994390,74236935850,53615704000,128558002480,226456037280,112450756040,39130204150,237098951600,69133383900,107383113960,214595990760,117216180000,237659929070,192461101920,176056935150,97537992210,74195962500,140140192920,281557572505,42903637150,196553209330,209888396340,29304141300,65943452550,84106848490,92335837850,140532320000,243129507600,393415348480
377928246870,80453333970,74859054270,54148441000,128290785680,227677294800,112684878370,39311642500,238960173200,70178775300,108303415440,216192654120,118707480000,239738505450,196845526080,176903148600,97768578480,74706706800,139596662760,281181772690,43218526230,198539311770,210189881370,29522463740,65005046110,84373445780,93475338850,144308840000,243686542860,396216565360
373648007430,81189422100,76437110750,53997170000,130321633360,229034247600,113837480610,38948765800,240407790000,69536868300,110538433320,216059598840,119328855000,244345080130,198432990000,179619939150,99091943160,75700587600,140985684280,286860525450,44263385450,199319566300,212135830200,30034392220,66076053460,85476606980,94604480750,144938260000,245783616780,399284564800
369621203220,82529761680,78257945150,54562792000,131630995680,230119809840,114755960520,39130204150,241131598400,70385102550,111414910920,216935546100,119552550000,243558591770,200889779400,179308176300,99904007850,76087096800,142767255360,289115324340,44599744240,199887024140,212875838910,30241422120,67412262630,85963836510,95438388300,145911000000,246602786280,400351695040
372202487970,82134251640,77719281640,54253673000,130054416560,229402563360,113729424150,38912478130,239787382800,69348881250,113167866120,211901621340,120447330000,241171037820,199529096040,178640113050,99252351000,75472823250,140260977400,288488991315,45573037760,198681176230,211012113270,30083326560,66790058360,85439834940,94656276250,144022740000,244079744220,401730071600
384113943780,83101053960,78326226440,54404944000,130054416560,230837056320,115134158130,39311642500,241338400800,69578133750,112291388520,212090116320,118737306000,243333880810,198395193240,180198927300,100074441180,75445215450,139868427840,286944036520,44606900810,197049734940,213835109460,30531263980,66943059410,87094576740,95935625100,144079960000,244407412020,401507752800
392815220010,81980442180,76983361070,54247096000,129974251520,230972751600,113927527660,39239067160,236788748000,69197574600,112934138760,212334051000,117912120000,243165347590,199566892800,179798089350,100184721570,75044902350,140562938600,283436571580,44814441340,196482277100,214986234120,30045684760,66575856890,86230433800,95945984200,144852430000,244800613380,403019520640
394983499200,81936496620,78060688090,53832745000,131417222240,230837056320,114557857010,39226971270,236892149200,68972907150,113547673080,214274440500,118120902000,243755213860,199453502520,180332539950,100605792150,75541842750,140562938600,284021149070,44986199020,196127615950,215342534610,30264007200,66851258780,87085383730,96878303200,145939610000,244964447280,403241839440
391810865580,83837142090,79054560200,54023478000,131310335520,233609117040,114936054620,39541464410,240304388800,70261306200,114365718840,216137214420,119602260000,246816900690,204064707240,180466152600,100114543140,76984350300,142404901920,285691370470,45544411480,198397447310,214712156820,30617840120,67493863190,88740125530,98820634450,146769300000,246438952380,407154650320
389586267450,84639148560,79183535970,54720640000,131604274000,235024224960,116538892110,40025300010,241131598400,70522654050,115724259120,216192654120,115252635000,248839299330,206748277200,180555227700,100134594120,77391565350,143159804920,286651747775,45601664040,199532362990,215863281480,30775935680,68911672920,89153810980,97427335500,146397370000,251353969380,410178186000
396438405150,85265372790,79418727080,56121541000,134436772080,238959388080,116953108540,41150217780,244233634400,71957774700,116425441200,212112292200,115004085000,249653876560,207466415640,181846816650,100244874510,78233603250,143793923440,286860525450,45751952010,201092872050,218083307610,30885096900,69329875790,90109884020,96961176000,145796560000,252402506340,415024735840
394917793770,83859114870,80040845500,55878192000,135799577760,238242141600,116899080310,40872012310,243406424800,71448834150,115987202400,213165646500,115575750000,250665075880,207239635080,181178753400,100234849020,78288818850,144820591520,289783412900,45515785200,201731262120,218713685400,30704416260,69044273830,89898444790,96702198500,144594940000,251550570060,412712620320
401073453912,84529284660,81087825280,57022590000,138257972320,239928640080,119906651780,41367943800,247542472800,72310823550,116659168560,213775483200,119254290000,251872897290,208411334640,182737567650,101046913710,79048033350,145877455720,298009253295,45601664040,204072025710,221372235210,31129768600,69727678520,91645116690,98390731800,146511810000,254368513140,414713489520
400343184990,86056392870,77286833470,57331709000,138632075840,240490806240,120627028180,41271176680,245681251200,73411235550,117652509840,212966063580,118806900000,252771741130,207768789720,182737567650,101838927420,79469052300,146571966480,297883986690,45565881190,204355754630,223510038150,31686867240,69360476000,91773818830,98784377600,144223010000,254368513140,415291518400
401216128560,85529046150,80162234460,57482980000,138578632480,241692678720,118736040130,41609861600,244337035600,74736315000,117447998400,215106036000,119005740000,253923384800,207466415640,182648492550,101006811750,79268895750,146511574240,302059540190,45336870950,204213890170,223400407230,31348091040,68972873340,92150732240,98540938750,142935560000,252402506340,414624562000
403802106555,85990474530,79077320630,57989409000,137402878560,240607116480,117115193230,41089738330,242269011600,73470841200,117185055120,214939716900,120546750000,253923384800,207919976760,179174563650,101137143120,78916896300,145635886760,302894650890,44871693900,203433635640,221920389810,31329270140,68248668370,91920906990,98090317900,143851080000,253516576860,414846880800
403910051190,84375475200,79502181990,57002859000,137456321920,241052972400,117709503760,42009025970,243406424800,74048557500,117506430240,215715872700,120049650000,253164985310,208902692520,181891354200,100355154900,79123954800,145333925560,298468564180,45322557810,203433635640,219508509570,31615347820,67555063610,92720698860,98224986200,145167140000,252959541600,415558300960
405269214942,80226840000,81656836030,56378044000,138204528960,243224096880,118537936620,41827587620,244337035600,75222330300,116892895920,219530124060,115545924000,253277340790,213060336120,181757741550,100435358820,79703718600,143129608800,295963232080,45315401240,202085923270,220084071900,31818613540,71961493850,93161963340,98934584550,142964170000,253418276520,419648966880
398878892550,80281040000,81148519760,56332005000,137990755520,246015542640,117349315560,41936450630,255607766400,75359881800,116702992440,214595990760,114531840000,259063648010,212266604160,183004792950,100525588230,80193757050,144307257480,261499200000,45336870950,206341857070,223016699010,31867547880,72879500150,94209966480,98370013600,142956900000,255843018240,423161603920
400155455190,80996480000,81072651660,56562200000,137456321920,246248163120,115980600400,41839683510,257055383200,76226456250,116863680000,215205827460,113189670000,259204092360,213778474560,181891354200,97828731420,80255874600,144095884640,266579280000,45293931530,208186095050,222605583060,32157389740,73624105260,93869825110,99043355100,143872740000,255154915860,421649836080
393284544510,80660440000,81778224990,56246504000,136601228160,246694019040,116070647450,41791299950,255504365200,76231041300,117141231240,216192654120,113090250000,259597336540,214194238920,182425804800,97006641240,80580266250,144730003160,264996960000,45222365830,208682620660,221865574350,30702886490,74144308830,96636921120,97675953900,144130320000,257383056900,423294995200
400177785420,81690240000,81140932950,54878488000,136761558240,244968750480,116412826240,41573573930,254573754400,75671665200,117258094920,217999988340,113985030000,259428803320,214043051880,181980429300,96906386340,80290384350,144246865240,266162880000,44617298850,207689569440,220001848710,30691682420,73981107710,96517411990,96728096250,144187560000,256334519940,422361256240
398375934500,82134680000,80499174800,54023478000,136280568000,247663271040,116250741550,42323519110,255297562800,76070564550,115388276040,218676352680,114631260000,260018669590,213551694000,181891354200,97738502010,80442227250,145454710040,261415920000,44517563550,207051179370,220385556930,30941906650,74072908340,96333551790,100144165290,145132020000,255613650780,422272328720
400638092030,81668560000,79669286400,53970862000,136259190656,247275570240,117025146180,41972738300,254883958000,75772536300,115023077040,218820495900,115625460000,260748980210,211850839800,180163378560,98279878470,79904243880,146420985880,263331360000,44546059350,208327959510,220330741470,31222008400,73654705470,96310919730,99418594800,146019240000,255580884000,421471981040
406815871630,81365040000,79073275640,54602254000,135372030880,244581049680,116358798010,42335615000,249400796690,74814260850,114920821320,217556470740,115526040000,261816357270,210490156440,178567443120,98119470630,79699203480,145968044080,262665120000,44674290450,209533807420,219508509570,31151049290,74246309530,96402670630,98785650330,147364380000,255548117220,418092735280
411839860040,81119784160,79767364120,54714063000,137189105120,243825033120,115584393380,42430102840,249298958880,74474967150,114818565600,217334711940,116479160000,261704001790,209129473080,178744769280,98620745130,79856401120,145092356600,265246800000,44774025750,210455926410,220467780120,31143579910,73715905890,96861425130,98512918160,144302040000,255220449420,417114532560
411122147410,79587797280,79292064400,54529907000,136761558240,244038268560,116430835650,42405898560,248178742970,75208575150,115446707880,213651887040,116254970000,262630934500,210641343480,177680812320,98045279680,80259647240,145454710040,265225799040,44823893400,207334908290,220084071900,31203334950,74307509950,96861425130,91087398890,141611760000,255384283320,416847750000
414888775972,81594484320,80499174800,55536188000,138370203376,245104445760,117709503760,42841575600,250724688220,76795002450,114876997440,214495365060,115582400000,263389333990,213702881040,179853057780,98964954000,80929445880,146692750960,263809706520,46996698150,206483721530,223756707720,31505844840,74623712120,98338614620,92198911130,143128620000,256301753160,412312446480
420216202380,81659216160,81404507600,55444110000,139968159840,242216074800,119780585910,43833951080,251539390700,76854608100,117199663080,213783338160,115682040000,265998004860,213513897240,178301453880,99164883200,80826925680,146571966480,265642296840,47231788500,208327959510,222797437170,31371396000,73705705820,98879944930,94684376000,143815500000,258038392500,404763900000
426493916650,81918143520,81102730000,54114709400,140609480160,240355110960,118898124820,44148606720,249706310120,77175561600,116367009360,214155783000,114207368000,264335341200,212039823600,178611774660,99274844260,80594546560,146541770360,264059605200,47303028000,207051179370,223098922200,31053947350,74807313380,97843159760,94962254060,143701020000,258103926060,403179180000
422678229250,81788679840,80755685760,53447665950,140075046560,238707382560,120753094050,43640316840,247567716110,75552453900,116936719800,209215411740,113589600000,264363521940,209734221240,178966426980,98655063740,80307490000,146270005280,263060010480,47402763300,208115162820,224030785020,30758906840,74463108000,96521946800,94113182210,143357580000,255154915860,402650940000
422432935060,81065840960,80287930480,53382904450,139594056320,238276519920,117744392220,43918666060,247873229540,74942642250,115154548680,206553526560,113091400000,263940810840,209016082800,177991133100,98295191180,80533034440,146602162600,267083379228,46754483850,207547704980,224633755080,30572172340,74137764000,97283479270,93341298710,142899660000,253516576860,402045066880
418826201970,82198648160,79850352960,54373755400,140342263360,237774193680,117458561500,44668998740,247771391730,73132095360,116922111840,205863408180,111845900000,263039027160,206390976340,178212790800,98005293840,81113982240,141841444720,273972252840,47053689750,206625585990,225043991370,30635662070,74402106000,97494506340,93027399420,142012440000,253123375500,403981784960
412866461650,81454232000,79465586520,54729943650,139235985808,236672940000,115636390660,46036540560,246956689250,72813231520,115359060120,205742911320,112144820000,260277314640,205224074960,178035464640,97585442520,80861099080,141607334640,272389561200,47238912450,207193043830,223592448040,30661804900,74147931000,96907300580,92528248090,141153840000,251976538200,399316055040
424595157920,81443443360,78643242560,55902126800,140769810240,235320523200,114207237060,45358820720,247160364870,72615625760,115695043200,207134102340,112792480000,259262808000,203605469820,176572523820,97005647840,80908941840,141841444720,273805653720,47381391450,193246557000,223537672820,30743968080,73598913000,96833899860,92502518640,142098300000,252566340240,395662700480
444772876290,82241802720,80144586120,56064030550,140665595688,236672940000,114296559160,45842906320,246447500200,73522815840,116045634240,206400166920,112194640000,262109062740,204358309420,175774556100,96415856700,81107147560,141724389680,268474481880,46882714950,193776181000,223647223260,30602049860,74574945000,97989961200,92229786470,140667300000,251845471080,393505900800
